, lat, lon, total_area, mean_width, mean_length, mean_depth, mean_elev, max_elev, min_elev
22801,28.548,84.944, 1.2100, , 1.2600, 45.0200, 6617, 7138, 6096
22802,28.537,84.93, 0.3600, , 1.2600, 27.8400, 6126, 6614, 5639
22803,28.534,84.931, 0.2200, , 1.9000, 22.4600, 6126, 6614, 5639
22804,28.527,84.941, 1.3800, , 2.3400, 47.2900, 4877, 5486, 4267
22805,28.517,84.956, 1.0600, , 2.5300, 42.8300, 4877, 5334, 4420
22806,28.529,84.962, 0.7100, , 1.2600, 36.6900, 6261, 6640, 5883
22807,28.512,84.973, 0.0900, , 0.5700, 14.5200, 4907, 5090, 4724
22808,28.525,84.986, 1.7200, , 2.6500, 51.2900, 5014, 5852, 4176
22809,28.533,84.992, 0.1200, , 0.5000, 16.8500, 5029, 5182, 4877
22810,28.539,84.987, 1.8100, , 2.4000, 52.2600, 5334, 6096, 4572
22811,28.557,84.988, 11.8500, , 10.7700, 100.3900, 5151, 6767, 3536
22812,28.588,85.0, 1.6500, , 3.1600, 50.5200, 5410, 5669, 5151
22813,28.573,84.997, 0.1800, , 0.6300, 20.4900, 5014, 5090, 4938
22814,28.578,85.009, 0.1700, , 0.6300, 19.9500, 5715, 5822, 5608
22815,28.574,85.042, 7.1400, , 3.4900, 84.6400, 5321, 6070, 4572
22816,28.535,85.061, 0.1500, , 0.6300, 18.8000, 4983, 5090, 4877
22817,28.544,85.065, 0.4500, , 0.9500, 30.5600, 5858, 6139, 5578
22818,28.553,85.089, 0.5000, , 1.5800, 31.9000, 4709, 5182, 4237
22819,28.55,85.068, 0.0500, , 0.1900, 10.3400, 5326, 6066, 4587
22820,28.558,85.068, 1.5900, , 3.1600, 49.8300, 5326, 6066, 4587
22821,28.551,85.053, 1.0200, , 1.3200, 42.2100, 5995, 6413, 5578
22822,28.567,85.058, 3.1300, , 5.7000, 63.6100, 5538, 6413, 4663
22823,28.59,85.088, 0.5800, , 1.5200, 33.8700, 4336, 4694, 3978
22824,28.59,85.07, 3.5800, , 4.1200, 66.6900, 5136, 6065, 4206
22825,28.588,85.047, 2.0900, , 2.8500, 55.0600, 5448, 6065, 4831
22826,28.595,85.035, 0.5400, , 1.5800, 32.9100, 5486, 6035, 4938
22827,28.6,85.029, 0.8500, , 1.7100, 39.3600, 5471, 5822, 5121
22828,28.609,85.01, 6.1100, , 3.8000, 80.2600, 5372, 6020, 4724
22829,28.63,85.014, 0.4500, , 1.5800, 30.5600, 5288, 5547, 5029
22830,28.636,85.018, 0.1400, , 0.6300, 18.1800, 5395, 5547, 5243
22831,28.64,85.026, 0.2500, , 0.6300, 23.7900, 5090, 5212, 4968
22832,28.655,85.047, 0.1000, , 0.3200, 15.3500, 5121, 5212, 5029
22833,28.666,85.052, 0.2900, , 0.9500, 25.3800, 5410, 5639, 5182
22834,28.674,85.063, 0.5400, , 1.0700, 32.9100, 5532, 5791, 5273
22835,28.675,85.07, 0.6100, , 0.9500, 34.5600, 5570, 5791, 5349
22836,28.665,85.071, 1.1800, , 1.5800, 44.6000, 5593, 5883, 5304
22837,28.652,85.078, 0.4900, , 1.0700, 31.6400, 5227, 5364, 5090
22838,28.65,85.084, 0.3600, , 0.8800, 27.8400, 5182, 5334, 5029
22839,28.659,85.086, 0.3900, , 1.2600, 28.8000, 5258, 5425, 5090
22840,28.666,85.088, 0.9500, , 1.6400, 41.0800, 5273, 5425, 5121
22841,28.665,85.098, 0.3900, , 0.9500, 28.8000, 5395, 5578, 5212
22842,28.672,85.099, 1.0400, , 1.2600, 42.5200, 5334, 5578, 5090
22843,28.669,85.132, 0.6100, , 1.3300, 34.5600, 5502, 5913, 5090
22844,28.659,85.142, 0.7700, , 1.2600, 37.8800, 5578, 6005, 5151
22845,28.643,85.151, 1.0700, , 1.2600, 42.9800, 5632, 5869, 5395
22846,28.643,85.178, 0.1700, , 0.6300, 19.9500, 5689, 5770, 5608
22847,28.637,85.184, 0.8600, , 1.5800, 39.5400, 5588, 5903, 5273
22848,28.631,85.18, 0.4600, , 1.3900, 30.8300, 5497, 5903, 5090
22849,28.605,85.182, 2.4700, , 1.0200, 58.4700, 5218, 5620, 4816
22850,28.611,85.167, 0.0700, , 0.5000, 12.6400, 4945, 5075, 4816
22851,28.596,85.168, 1.2000, , 1.0900, 44.8800, 5014, 5121, 4907
22852,28.599,85.153, 0.2800, , 0.8800, 25.0000, 4892, 5121, 4663
22853,28.604,85.134, 0.5400, , 0.6300, 32.9100, 5036, 5256, 4816
22854,28.581,85.183, 0.3600, , 0.8200, 27.8400, 5141, 5406, 4877
22855,28.568,85.185, 1.2700, , 1.5800, 45.8500, 5133, 5603, 4663
22856,28.547,85.167, 8.4600, , 4.7500, 89.6500, 5106, 6159, 4054
22857,28.555,85.139, 1.1200, , 1.4500, 43.7300, 5014, 5608, 4420
22858,28.563,85.129, 0.1800, , 0.9500, 20.4900, 4679, 4907, 4450
22859,28.547,85.139, 0.3100, , 0.6300, 26.1300, 5288, 5578, 4999
22860,28.517,85.154, 4.8200, , 3.8000, 73.9700, 5275, 6160, 4389
22861,28.513,85.139, 0.2300, , 0.6900, 22.9200, 5837, 6126, 5547
22862,28.505,85.143, 0.1300, , 0.1900, 17.5300, 6082, 6160, 6005
22863,28.497,85.125, 7.0500, , 5.0600, 84.2800, 5283, 6664, 3901
22864,28.491,85.11, 0.4200, , 0.5000, 29.7000, 5262, 5525, 4999
22865,28.472,85.103, 4.0400, , 2.0300, 69.5700, 5270, 6243, 4298
22866,28.451,85.095, 1.2100, , 1.2600, 45.0200, 5749, 6195, 5304
22867,28.444,85.105, 0.2300, , 0.8200, 22.9200, 5764, 6195, 5334
22868,28.44,85.11, 0.5500, , 1.5200, 33.1500, 5577, 6125, 5029
22869,28.428,85.109, 3.5600, , 3.4800, 66.5600, 5532, 6248, 4816
22870,28.413,85.108, 0.1400, , 0.6900, 18.1800, 5133, 5450, 4816
22871,28.405,85.11, 0.8900, , 2.2200, 40.0600, 5528, 6788, 4267
22872,28.387,85.088, 21.5100, , 11.4000, 122.2700, 5510, 7424, 3597
22873,28.39,85.063, 2.1500, , 4.4400, 55.6300, 5643, 7111, 4176
22874,28.393,85.03, 5.4500, , 1.0700, 77.1700, 5715, 6858, 4572
22875,28.416,85.039, 0.8900, , 3.8000, 40.0600, 3620, 4100, 3139
22876,28.415,84.999, 1.1200, , 0.9500, 43.7300, 5591, 6032, 5151
22877,28.402,85.002, 3.1300, , 2.5300, 63.6100, 5591, 6032, 5151
22878,28.385,84.998, 0.1300, , 0.8800, 17.5300, 5182, 5212, 5151
22879,28.388,85.015, 2.0600, , 1.5800, 54.7700, 5531, 6246, 4816
22880,28.352,85.058, 16.3100, , 6.9600, 111.6300, 5623, 7101, 4145
22881,28.347,85.024, 0.0300, , 0.1900, 7.2600, 5649, 6085, 5212
22882,28.335,85.039, 1.1800, , 0.6300, 44.6000, 5786, 6085, 5486
22883,28.284,85.042, 0.5200, , 0.5000, 32.4100, 4938, 5151, 4724
22884,28.303,85.043, 4.1000, , 1.2600, 69.9300, 4953, 5456, 4450
22885,28.334,85.086, 11.4400, , 2.8500, 99.2200, 5821, 7101, 4542
22886,28.313,85.103, 0.8400, , 2.5300, 39.1800, 3993, 4328, 3658
22887,28.32,85.123, 0.0800, , 0.2500, 13.6200, 5319, 5456, 5182
22888,28.308,85.126, 2.5800, , 1.2600, 59.3900, 5445, 6318, 4572
22889,28.297,85.146, 0.7800, , 0.9500, 38.0700, 5319, 5669, 4968
22890,28.282,85.157, 0.3400, , 1.0200, 27.1800, 5026, 5281, 4770
22891,28.27,85.18, 0.8900, , 1.9000, 40.0600, 5052, 5486, 4618
22892,28.267,85.188, 0.1100, , 0.3200, 16.1200, 5730, 5822, 5639
22893,28.253,85.194, 0.8600, , 1.7100, 39.5400, 5179, 5456, 4903
22894,28.245,85.204, 0.3100, , 0.6900, 26.1300, 4968, 5182, 4755
22895,28.253,85.209, 2.3200, , 3.1700, 57.1700, 5480, 5764, 5197
22896,28.264,85.212, 0.3600, , 0.7600, 27.8400, 5105, 5304, 4907
22897,28.271,85.202, 2.4900, , 3.3500, 58.6400, 5260, 5765, 4755
22898,28.286,85.189, 1.3100, , 2.0300, 46.3800, 5249, 5895, 4602
22899,28.277,85.171, 1.1600, , 1.6400, 44.3100, 4938, 5151, 4724
22900,28.289,85.162, 0.1300, , 0.6300, 17.5300, 5189, 5456, 4923
22901,28.311,85.146, 8.7500, , 5.8300, 90.6800, 5887, 7049, 4724
22902,28.328,85.148, 0.1500, , 0.5000, 18.8000, 6237, 6499, 5974
22903,28.328,85.161, 0.6600, , 0.8200, 35.6500, 6146, 6500, 5791
22904,28.319,85.166, 0.7300, , 0.8200, 37.1000, 5961, 6801, 5121
22905,28.319,85.177, 2.2500, , 2.2200, 56.5500, 5471, 6157, 4785
22906,28.32,85.201, 0.5200, , 0.9500, 32.4100, 5399, 5525, 5273
22907,28.325,85.195, 1.1300, , 1.5800, 43.8800, 5250, 5685, 4816
22908,28.269,85.595, 6.1300, , 5.7000, 80.3500, 5163, 6195, 4130
22909,28.28,85.557, 0.0200, , 0.3200, 5.1400, 5433, 5608, 5258
22910,28.277,85.519, 16.5200, , 6.3300, 112.1000, 5233, 7051, 3414
22911,28.281,85.496, 0.6300, , 1.1400, 35.0000, 5410, 5791, 5029
22912,28.285,85.492, 0.2300, , 0.6900, 22.9200, 5121, 5486, 4755
22913,28.286,85.488, 0.3300, , 0.6300, 26.8300, 5166, 5486, 4846
22914,28.284,85.48, 0.1700, , 0.8200, 19.9500, 4900, 5014, 4785
22915,28.28,85.487, 0.2500, , 0.7600, 23.7900, 5159, 5532, 4785
22916,28.275,85.486, 0.0900, , 0.6000, 14.5200, 5151, 5486, 4816
22917,28.266,85.478, 5.0700, , 4.0600, 75.2800, 5470, 6672, 4267
22918,28.258,85.459, 3.2600, , 3.6100, 64.5300, 5601, 6553, 4648
22919,28.244,85.459, 0.5600, , 1.0700, 33.3900, 5212, 5441, 4983
22920,28.236,85.457, 0.5700, , 0.8200, 33.6300, 5182, 5334, 5029
22921,28.23,85.459, 0.3900, , 1.2000, 28.8000, 5182, 5334, 5029
22922,28.227,85.448, 1.0500, , 0.7600, 42.6700, 5083, 5288, 4877
22923,28.225,85.457, 0.2600, , 2.0900, 24.2000, 5653, 6581, 4724
22924,28.234,85.472, 2.5000, , 3.4200, 58.7200, 5577, 6581, 4572
22925,28.244,85.501, 11.0300, , 1.0700, 98.0200, 5288, 5547, 5029
22926,28.253,85.544, 12.0200, , 6.5800, 100.8700, 5522, 7051, 3993
22927,28.259,85.573, 6.2500, , 5.8300, 80.8900, 5136, 6005, 4267
22928,28.243,85.613, 4.9900, , 1.5200, 74.8600, 5841, 6561, 5121
22929,28.246,85.636, 16.4600, , 11.5900, 111.9700, 4991, 5852, 4130
22930,28.248,85.656, 2.1100, , 1.2600, 55.2500, 5627, 5951, 5304
22931,28.24,85.671, 2.0900, , 1.6500, 55.0600, 5448, 5951, 4945
22932,28.256,85.667, 4.6900, , 4.0500, 73.2800, 5230, 5950, 4511
22933,28.243,85.711, 67.9300, , 17.7400, 177.3100, 5834, 7218, 4450
22934,28.266,85.738, 4.3900, , 2.1500, 71.6100, 5738, 6568, 4907
22935,28.278,85.738, 0.0100, , 0.1500, 2.0500, 5585, 5715, 5456
22936,28.273,85.742, 0.0700, , 0.3200, 12.6400, 6050, 6157, 5944
22937,28.187,85.739, 25.6500, , 1.5800, 129.5200, 5243, 6279, 4206
22938,28.204,85.764, 0.7900, , 0.7600, 38.2600, 5625, 5886, 5364
22939,28.206,85.777, 0.8400, , 0.8800, 39.1800, 6494, 6892, 6096
22940,28.2,85.775, 0.1800, , 0.4100, 20.4900, 6020, 6248, 5791
22941,28.173,85.728, 0.5300, , 0.6900, 32.6600, 5502, 5639, 5364
22942,28.217,85.73, 0.1400, , 0.7500, 18.1800, 6096, 6279, 5913
22943,28.225,85.71, 0.3800, , 1.0700, 28.4800, 5075, 5364, 4785
22944,28.213,85.708, 0.1800, , 0.4100, 20.4900, 5983, 6145, 5822
22945,28.182,85.686, 0.4100, , 0.7600, 29.4000, 5144, 5334, 4953
22946,28.186,85.667, 0.3800, , 0.5000, 28.4800, 5113, 5288, 4938
22947,28.173,85.667, 1.1700, , 2.8500, 44.4600, 5334, 5791, 4877
22948,28.166,85.675, 0.4200, , 4.0500, 29.7000, 5433, 6172, 4694
22949,28.159,85.647, 6.5500, , 5.1300, 82.1900, 5128, 5563, 4694
22950,28.158,85.623, 0.2500, , 0.8200, 23.7900, 5433, 5563, 5304
22951,28.166,85.623, 0.5500, , 1.5800, 33.1500, 5380, 5669, 5090
22952,28.163,85.591, 3.8200, , 3.7400, 68.2200, 5037, 5486, 4587
22953,28.17,85.567, 1.4000, , 2.3400, 47.5400, 5204, 5685, 4724
22954,28.172,85.54, 1.0700, , 2.0500, 42.9800, 5277, 5723, 4831
22955,28.164,85.521, 2.0400, , 2.7500, 54.5800, 5292, 5631, 4953
22956,28.166,85.505, 2.0900, , 2.4700, 55.0600, 5319, 5639, 4999
22957,28.175,85.497, 0.0900, , 0.4100, 14.5200, 5144, 5243, 5044
22958,28.164,85.491, 0.4300, , 0.6600, 29.9900, 5151, 5304, 4999
22959,28.148,85.492, 1.3600, , 1.4800, 47.0300, 5151, 5304, 4999
22960,28.106,85.489, 0.1900, , 0.6300, 21.0100, 5144, 5243, 5044
22961,28.108,85.475, 0.4100, , 0.7300, 29.4000, 5266, 5534, 4999
22962,28.115,85.471, 0.0700, , 0.3200, 12.6400, 5159, 5227, 5090
22963,28.107,85.468, 0.4200, , 1.5800, 29.7000, 5159, 5425, 4892
22964,28.102,85.483, 0.7800, , 1.7100, 38.0700, 5121, 5304, 4938
22965,28.123,85.505, 1.2300, , 2.0300, 45.3000, 5197, 5486, 4907
22966,28.13,85.502, 0.7000, , 1.5800, 36.4900, 5227, 5486, 4968
22967,28.136,85.5, 0.3100, , 0.8800, 26.1300, 5258, 5456, 5060
22968,28.144,85.5, 0.3700, , 1.0700, 28.1700, 5029, 5486, 4572
22969,28.146,85.526, 3.5600, , 3.1600, 66.5600, 5243, 5791, 4694
22970,28.136,85.562, 0.3000, , 1.2600, 25.7600, 4862, 4938, 4785
22971,28.158,85.552, 5.9500, , 4.7500, 79.5300, 5118, 5846, 4389
22972,28.159,85.571, 0.1300, , 0.5000, 17.5300, 5152, 5243, 5060
22973,28.152,85.59, 0.1100, , 0.3200, 16.1200, 5365, 5486, 5243
22974,28.148,85.61, 1.5900, , 2.3400, 49.8300, 5199, 5552, 4846
22975,28.129,85.616, 0.3000, , 0.6900, 25.7600, 5167, 5395, 4938
22976,28.123,85.618, 0.1100, , 0.3200, 16.1200, 5075, 5151, 4999
22977,28.116,85.616, 0.2300, , 0.4400, 22.9200, 4953, 4999, 4907
22978,28.126,85.628, 1.0700, , 2.2200, 42.9800, 5106, 5395, 4816
22979,28.124,85.637, 0.3100, , 0.6300, 26.1300, 5029, 5151, 4907
22980,28.148,85.671, 5.1100, , 3.9300, 75.4800, 5243, 5761, 4724
22981,28.137,85.673, 0.8200, , 1.5800, 38.8100, 5273, 5639, 4907
22982,28.129,85.702, 0.1800, , 0.6300, 20.4900, 4953, 5090, 4816
22983,28.142,85.706, 3.7000, , 5.0600, 67.4700, 4923, 5547, 4298
22984,28.152,85.743, 12.9300, , 8.2300, 103.3600, 5544, 6973, 4115
22985,28.136,85.751, 0.0500, , 0.1900, 10.3400, 5121, 5151, 5090
22986,28.138,85.759, 0.6400, , 1.4500, 35.2200, 5136, 5273, 4999
22987,28.137,85.772, 1.8400, , 2.5300, 52.5700, 5212, 5639, 4785
22988,28.126,85.779, 0.1000, , 0.3200, 15.3500, 4900, 4999, 4801
22989,28.128,85.783, 0.4300, , 1.2600, 29.9900, 4938, 5212, 4663
22990,28.146,85.802, 19.6300, , 8.8700, 118.6600, 5486, 6980, 3993
22991,28.164,85.818, 0.0400, , 0.1900, 8.9400, 5563, 5669, 5456
22992,28.125,85.816, 0.1300, , 0.6300, 17.5300, 4983, 5182, 4785
22993,28.132,85.822, 0.1700, , 0.3200, 19.9500, 5090, 5182, 4999
22994,28.158,85.815, 0.0400, , 0.1900, 8.9400, 5547, 5669, 5425
22995,28.152,85.838, 17.9400, , 10.1300, 115.1900, 5299, 6757, 3840
22996,28.136,85.856, 5.1600, , 3.8000, 75.7300, 5645, 6657, 4633
22997,28.118,85.85, 0.5800, , 1.2600, 33.8700, 4831, 5304, 4359
22998,28.114,85.868, 3.2500, , 2.4000, 64.4600, 5212, 5944, 4481
22999,28.096,85.872, 0.4400, , 0.9500, 30.2700, 4953, 5243, 4663
23000,28.1,85.887, 4.1100, , 5.0600, 69.9900, 5224, 6075, 4374
23001,28.084,85.894, 2.1300, , 1.9000, 55.4400, 5197, 5486, 4907
23002,28.073,85.893, 0.3600, , 1.0200, 27.8400, 5044, 5364, 4724
23003,28.049,85.905, 0.4100, , 1.2600, 29.4000, 5225, 5542, 4907
23004,28.044,85.919, 0.2800, , 1.1400, 25.0000, 5121, 5334, 4907
23005,27.93,86.129, 0.1000, , 0.3800, 15.3500, 5121, 5243, 4999
23006,27.935,86.13, 0.0200, , 0.1900, 5.1400, 4999, 5060, 4938
23007,27.939,86.128, 0.0400, , 0.2500, 8.9400, 4953, 5029, 4877
23008,27.967,86.119, 0.1400, , 0.5000, 18.1800, 5532, 6066, 4999
23009,27.972,86.114, 0.8100, , 1.9000, 38.6300, 5502, 6005, 4999
23010,27.981,86.113, 1.4800, , 1.9000, 48.5300, 5227, 5669, 4785
23011,27.988,86.11, 0.4500, , 1.2600, 30.5600, 5464, 5685, 5243
23012,28.002,86.106, 2.8500, , 3.2000, 61.5300, 5174, 5685, 4663
23013,28.016,86.099, 1.7100, , 2.8500, 51.1800, 5319, 5792, 4846
23014,28.017,86.091, 1.0200, , 1.7500, 42.2100, 5357, 5730, 4983
23015,28.022,86.086, 0.5800, , 1.7100, 33.8700, 5487, 5974, 4999
23016,28.054,86.099, 0.8500, , 0.9500, 39.3600, 5105, 5456, 4755
23017,28.074,86.103, 0.8500, , 2.8500, 39.3600, 4968, 5700, 4237
23018,28.083,86.094, 1.3500, , 2.2500, 46.9000, 5273, 5669, 4877
23019,28.094,86.101, 0.4200, , 0.9500, 29.7000, 5151, 5334, 4968
23020,28.092,86.11, 0.0600, , 0.3800, 11.5600, 5227, 5334, 5121
23021,28.088,86.115, 0.1900, , 0.9500, 21.0100, 5227, 5425, 5029
23022,28.102,86.214, 0.7800, , 1.5800, 38.0700, 4923, 5090, 4755
23023,28.096,86.21, 0.0800, , 0.5700, 13.6200, 5326, 5380, 5273
23024,28.095,86.202, 0.3100, , 1.2600, 26.1300, 5182, 5486, 4877
23025,28.09,86.205, 0.6200, , 1.2600, 34.7800, 5334, 5639, 5029
23026,28.078,86.206, 0.3500, , 0.9500, 27.5100, 5639, 5913, 5364
23027,28.07,86.211, 0.3300, , 0.8200, 26.8300, 5288, 5486, 5090
23028,28.055,86.211, 0.1200, , 0.5000, 16.8500, 5288, 5364, 5212
23029,28.049,86.211, 0.7100, , 1.5800, 36.6900, 5319, 5608, 5029
23030,27.964,86.299, 0.7500, , 1.9000, 37.4900, 5150, 5423, 4877
23031,27.947,86.312, 1.0700, , 2.2200, 42.9800, 5029, 5639, 4420
23032,27.943,86.327, 0.3200, , 0.9500, 26.4800, 5517, 5852, 5182
23033,27.939,86.333, 0.3500, , 0.8200, 27.5100, 5334, 5578, 5090
23034,27.928,86.344, 0.5000, , 0.6300, 31.9000, 5197, 5486, 4907
23035,27.936,86.373, 3.3600, , 1.2500, 65.2200, 5288, 5639, 4938
23036,27.913,86.403, 1.8400, , 0.9500, 52.5700, 5304, 5639, 4968
23037,27.9,86.416, 0.3300, , 0.7600, 26.8300, 5380, 5730, 5029
23038,27.899,86.433, 1.2000, , 0.8800, 44.8800, 5334, 5669, 4999
23039,27.887,86.442, 0.9300, , 1.5800, 40.7400, 5136, 5608, 4663
23040,27.901,86.461, 1.5700, , 3.3500, 49.6000, 5273, 5913, 4633
23041,27.926,86.473, 0.2800, , 0.7600, 25.0000, 5578, 5791, 5364
23042,27.92,86.48, 2.5400, , 4.0500, 59.0600, 5372, 5822, 4923
23043,27.913,86.495, 0.2500, , 0.8200, 23.7900, 5258, 5425, 5090
23044,27.905,86.498, 20.4100, , 7.6000, 120.1900, 5471, 6370, 4572
23045,27.914,86.528, 0.0800, , 0.3800, 13.6200, 6157, 6401, 5913
23046,27.899,86.509, 0.0800, , 0.6300, 13.6200, 5380, 5578, 5182
23047,27.876,86.512, 0.1200, , 0.7600, 16.8500, 6652, 6782, 6523
23048,27.862,86.505, 2.1100, , 2.5300, 55.2500, 5517, 5883, 5151
23049,27.88,86.494, 0.3200, , 0.6300, 26.4800, 6309, 6523, 6096
23050,27.829,86.53, 38.1600, , 22.1700, 147.3400, 5630, 6718, 4542
23051,27.809,86.526, 0.6000, , 0.9500, 34.3300, 6104, 6660, 5547
23052,27.808,86.52, 0.1200, , 0.5000, 16.8500, 5944, 6248, 5639
23053,27.83,86.483, 0.8000, , 1.9000, 38.4400, 5121, 5334, 4907
23054,27.829,86.465, 0.1500, , 0.6300, 18.8000, 5197, 5243, 5151
23055,27.842,86.459, 0.3800, , 0.8200, 28.4800, 5380, 5578, 5182
23056,27.857,86.454, 0.7300, , 1.5800, 37.1000, 5288, 5547, 5029
23057,27.849,86.451, 0.0900, , 0.4400, 14.5200, 5745, 5883, 5608
23058,27.841,86.444, 1.6700, , 3.1600, 50.7400, 5212, 5639, 4785
23059,27.84,86.434, 0.5500, , 1.2600, 33.1500, 5441, 5730, 5151
23060,27.842,86.431, 0.0200, , 0.1900, 5.1400, 5227, 5364, 5090
23061,27.843,86.427, 0.0800, , 0.3800, 13.6200, 5197, 5304, 5090
23062,27.854,86.419, 0.2800, , 0.5700, 25.0000, 5364, 5517, 5212
23063,27.86,86.409, 0.6300, , 1.2600, 35.0000, 5029, 5182, 4877
23064,27.863,86.4, 0.5900, , 1.3300, 34.1000, 5014, 5212, 4816
23065,27.861,86.391, 0.0700, , 0.4400, 12.6400, 5273, 5395, 5151
23066,27.865,86.391, 0.5800, , 1.7100, 33.8700, 5166, 5456, 4877
23067,27.875,86.354, 0.0800, , 0.6300, 13.6200, 4999, 5121, 4877
23068,27.873,86.359, 0.0300, , 0.2500, 7.2600, 5105, 5182, 5029
23069,27.87,86.363, 0.1100, , 0.2500, 16.1200, 5197, 5364, 5029
23070,27.866,86.36, 0.6800, , 1.2600, 36.0800, 4999, 5212, 4785
23071,27.856,86.37, 0.1700, , 0.5000, 19.9500, 5212, 5364, 5060
23072,27.861,86.38, 0.1200, , 0.3200, 16.8500, 5273, 5334, 5212
23073,27.857,86.386, 0.0900, , 0.3800, 14.5200, 5288, 5395, 5182
23074,27.855,86.396, 0.4000, , 0.6300, 29.1000, 5121, 5334, 4907
23075,27.855,86.407, 0.0500, , 0.2500, 10.3400, 5121, 5182, 5060
23076,27.853,86.41, 0.0200, , 0.1900, 5.1400, 5060, 5090, 5029
23077,27.835,86.423, 2.9500, , 4.1000, 62.2900, 5355, 5925, 4785
23078,27.822,86.421, 1.8600, , 2.5200, 52.7800, 5447, 5834, 5060
23079,27.805,86.416, 0.5900, , 1.3900, 34.1000, 5113, 5304, 4923
23080,27.794,86.414, 0.9000, , 1.5800, 40.2300, 5075, 5243, 4907
23081,27.783,86.418, 0.4800, , 0.9500, 31.3700, 5166, 5334, 4999
23082,27.775,86.413, 0.6200, , 0.9500, 34.7800, 5142, 5376, 4907
23083,27.772,86.4, 0.3000, , 0.7600, 25.7600, 4999, 5121, 4877
23084,27.764,86.411, 0.1100, , 0.3200, 16.1200, 5014, 5090, 4938
23085,27.756,86.416, 0.2200, , 0.3200, 22.4600, 5113, 5197, 5029
23086,27.765,86.419, 0.1100, , 0.5500, 16.1200, 5235, 5319, 5151
23087,27.783,86.429, 0.1400, , 0.5700, 18.1800, 5212, 5334, 5090
23088,27.792,86.423, 0.7700, , 1.5800, 37.8800, 5121, 5273, 4968
23089,27.808,86.43, 0.4800, , 1.2600, 31.3700, 5258, 5456, 5060
23090,27.817,86.442, 0.6100, , 1.0700, 34.5600, 5630, 5925, 5334
23091,27.823,86.447, 3.1300, , 2.2200, 63.6100, 5365, 5730, 4999
23092,27.816,86.469, 2.7900, , 3.1600, 61.0700, 5304, 5608, 4999
23093,27.806,86.478, 0.1500, , 0.6700, 18.8000, 5228, 5304, 5151
23094,27.806,86.486, 0.4500, , 1.0700, 30.5600, 5564, 5885, 5243
23095,27.805,86.492, 0.3100, , 0.5000, 26.1300, 5334, 5486, 5182
23096,27.8,86.502, 2.2200, , 2.1500, 56.2700, 5045, 5456, 4633
23097,27.785,86.502, 0.4100, , 1.0700, 29.4000, 5212, 5456, 4968
23098,27.764,86.508, 0.5000, , 1.7100, 31.9000, 4572, 4785, 4359
23099,27.781,86.51, 1.2700, , 2.0300, 45.8500, 5380, 5730, 5029
23100,27.792,86.512, 0.2100, , 0.3800, 22.0000, 6072, 6231, 5913
23101,27.772,86.515, 0.3500, , 0.6300, 27.5100, 5258, 5425, 5090
23102,27.778,86.522, 0.4700, , 1.3300, 31.1100, 5197, 5425, 4968
23103,27.777,86.548, 10.6600, , 7.9200, 96.9000, 5424, 6718, 4130
23104,27.777,86.566, 0.1600, , 0.5000, 19.3900, 6325, 6553, 6096
23105,27.775,86.556, 0.3600, , 0.6300, 27.8400, 5212, 5578, 4846
23106,27.756,86.564, 0.5500, , 1.5700, 33.1500, 6005, 6309, 5700
23107,27.76,86.555, 0.1100, , 0.5700, 16.1200, 5822, 6005, 5639
23108,27.745,86.556, 1.9400, , 3.1600, 53.5900, 5243, 5669, 4816
23109,27.73,86.554, 0.6800, , 1.9000, 36.0800, 5212, 5547, 4877
23110,27.723,86.551, 0.5400, , 1.5800, 32.9100, 5151, 5364, 4938
23111,27.713,86.551, 0.0400, , 0.3200, 8.9400, 5228, 5273, 5182
23112,27.708,86.545, 0.5800, , 1.2600, 33.8700, 5121, 5273, 4968
23113,27.716,86.559, 0.6500, , 1.5800, 35.4400, 5364, 5517, 5212
23114,27.723,86.559, 0.6100, , 1.2600, 34.5600, 5319, 5608, 5029
23115,27.731,86.564, 0.6100, , 1.2600, 34.5600, 5410, 5639, 5182
23116,27.734,86.566, 0.0300, , 0.3200, 7.2600, 5547, 5608, 5486
23117,27.739,86.577, 4.1900, , 3.8000, 70.4600, 5456, 6096, 4816
23118,27.745,86.589, 0.4300, , 0.9500, 29.9900, 5456, 5639, 5273
23119,27.755,86.592, 0.3700, , 0.6300, 28.1700, 6469, 6782, 6157
23120,27.738,86.606, 3.1900, , 1.5800, 64.0400, 5816, 6511, 5121
23121,27.723,86.617, 1.4700, , 1.8200, 48.4100, 5770, 6511, 5029
23122,27.714,86.622, 1.4200, , 1.9000, 47.7900, 5486, 5944, 5029
23123,27.701,86.635, 0.1100, , 0.5000, 16.1200, 5182, 5334, 5029
23124,27.706,86.636, 0.1200, , 0.4400, 16.8500, 5364, 5486, 5243
23125,27.711,86.638, 0.5700, , 2.5300, 33.6300, 4892, 5578, 4206
23126,27.721,86.631, 1.8200, , 1.9000, 52.3600, 5563, 6096, 5029
23127,27.74,86.623, 6.3900, , 3.4200, 81.5000, 5481, 6511, 4450
23128,27.756,86.612, 0.4800, , 1.2600, 31.3700, 5395, 5791, 4999
23129,27.764,86.609, 0.8600, , 1.5800, 39.5400, 5380, 5761, 4999
23130,27.77,86.601, 0.4800, , 0.6900, 31.3700, 5258, 5486, 5029
23131,27.758,86.597, 0.0800, , 0.3200, 13.6200, 6591, 6782, 6401
23132,27.756,86.585, 0.2100, , 0.6300, 22.0000, 6355, 6614, 6096
